,CLASS_NAME,num,x,y,B1,B2,B4,B7,B10,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B27,B30,B32
7649,wubanhaisang,1084,371185.6658,2385655.426,1100,1092,758,970,1000,673,588,622,887,1093,1688,1847,1986,2052,2161,2264,2408,4250,3473
7650,wubanhaisang,1087,372000.8032,2385654.226,1132,1077,709,1098,1041,672,590,650,1080,1600,2814,2836,2788,2901,3013,3030,2776,4752,4439
7651,wubanhaisang,1089,371154.6658,2385653.426,1338,1190,994,1188,1169,787,736,734,974,1130,1981,2063,2203,2230,2378,2645,2638,4869,4813
7652,wubanhaisang,1091,371169.1658,2385653.426,1277,1099,841,1004,991,681,649,669,889,1074,1701,1866,2058,2081,2199,2437,2517,4693,4226
7653,wubanhaisang,1095,371989.3032,2385651.226,1117,974,789,1109,1099,667,585,623,1053,1472,2697,2770,2694,2791,2932,2887,2826,4809,4503
7654,wubanhaisang,1096,371144.1658,2385650.926,1454,1276,1128,1356,1344,1009,929,916,1144,1343,2392,2447,2517,2592,2742,2960,2777,5046,4874
7655,wubanhaisang,1098,371134.6658,2385650.426,1383,1182,1024,1299,1310,1108,1040,1017,1257,1630,2761,2867,2824,3046,3166,3269,2989,5215,5010
7656,wubanhaisang,1102,371983.3032,2385649.226,1117,974,789,1109,1099,667,585,623,1053,1472,2697,2770,2694,2791,2932,2887,2826,4809,4503
7657,wubanhaisang,1103,372001.0095,2385648.686,1074,963,745,1107,1049,648,578,689,1070,1470,2597,2731,2661,2731,2926,2869,2792,4689,4408
7658,wubanhaisang,1104,372206.8032,2385649.226,1243,1215,970,1172,1166,730,636,691,1025,1447,2403,2667,2708,2825,2945,2879,2198,959,2903
7659,wubanhaisang,1108,372203.8032,2385645.726,1243,1215,970,1172,1166,730,636,691,1025,1447,2403,2667,2708,2825,2945,2879,2198,959,2903
7660,wubanhaisang,1111,371983.8032,2385645.226,1117,974,789,1109,1099,667,585,623,1053,1472,2697,2770,2694,2791,2932,2887,2826,4809,4503
7661,wubanhaisang,1113,372004.3032,2385645.226,1002,969,702,1055,1079,653,579,670,1064,1467,2656,2764,2718,2878,2962,2997,2745,4499,4504
7662,wubanhaisang,1114,372210.835,2385644.71,1243,1215,970,1172,1166,730,636,691,1025,1447,2403,2667,2708,2825,2945,2879,2198,959,2903
7663,wubanhaisang,1115,372190.3032,2385644.226,1341,1232,976,1221,1302,849,770,707,1195,1556,2868,2975,2994,3125,3195,3434,2865,3109,4678
7664,wubanhaisang,1116,372199.8032,2385644.226,1256,1247,962,1199,1238,804,700,700,1085,1541,2615,2890,2940,3064,3135,3236,2584,1545,3268
7665,wubanhaisang,1118,371976.3032,2385643.226,1058,1005,738,1104,1099,611,594,613,1053,1489,2781,2798,2793,2934,2967,3090,2892,4920,4426
7666,wubanhaisang,1120,372180.3032,2385641.726,1413,1237,1049,1237,1273,803,754,746,1102,1599,2845,2985,3062,3294,3297,3496,2989,4166,4964
7667,wubanhaisang,1121,371969.298,2385641.141,1016,1025,723,1122,1119,603,598,597,1114,1594,2909,2978,2973,3126,3175,3248,2911,4921,4568
7668,wubanhaisang,1122,371996.3032,2385641.226,1190,1096,723,1094,1057,645,582,641,1057,1410,2446,2623,2581,2793,2884,2923,2755,4357,4490
7669,wubanhaisang,1126,372001.8032,2385639.726,1190,1096,723,1094,1057,645,582,641,1057,1410,2446,2623,2581,2793,2884,2923,2755,4357,4490
7670,wubanhaisang,1130,371984.8032,2385638.726,1141,1042,753,1103,1077,651,584,626,1024,1431,2572,2663,2634,2780,2867,2956,2846,4683,4418
7671,wubanhaisang,1132,372188.3032,2385638.726,1403,1116,926,1165,1215,765,738,677,1109,1530,2877,2985,3031,3195,3215,3353,2780,2835,4451
7672,wubanhaisang,1133,371992.8032,2385638.226,1190,1096,723,1094,1057,645,582,641,1057,1410,2446,2623,2581,2793,2884,2923,2755,4357,4490
7673,wubanhaisang,1134,372205.3032,2385637.726,1321,1128,873,1086,1084,708,570,655,902,1373,2436,2611,2603,2747,2747,2719,2003,867,2833
7674,wubanhaisang,1137,371999.3032,2385636.726,1190,1096,723,1094,1057,645,582,641,1057,1410,2446,2623,2581,2793,2884,2923,2755,4357,4490
7675,wubanhaisang,1141,371970.298,2385635.141,1016,1025,723,1122,1119,603,598,597,1114,1594,2909,2978,2973,3126,3175,3248,2911,4921,4568
7676,wubanhaisang,1142,372157.3032,2385635.226,1456,1367,1285,1391,1574,999,960,912,1225,1670,2859,2828,2950,3135,3269,3593,3263,5389,5292
7677,wubanhaisang,1144,371994.8032,2385633.726,1101,1054,710,1075,1050,664,593,615,1002,1430,2354,2562,2554,2809,2902,3083,2627,4042,4195
7678,wubanhaisang,1145,372173.3032,2385633.726,1372,1175,1032,1180,1192,738,681,686,1080,1591,2960,3077,3108,3331,3430,3632,2969,4031,5052
7679,wubanhaisang,1146,372197.8032,2385633.726,1258,1090,807,1079,1107,701,617,646,976,1563,2661,2830,2849,2896,3005,2945,2268,1035,3019
7680,wubanhaisang,1147,372165.3032,2385633.226,1450,1273,1103,1252,1304,786,730,738,1107,1590,2985,3037,3115,3358,3395,3707,3179,4723,5291
7681,wubanhaisang,1152,371974.3032,2385631.226,1068,1017,752,1089,1078,609,589,641,1048,1444,2624,2723,2789,2883,2941,3089,2925,4686,4136
7682,wubanhaisang,1153,371980.3032,2385630.726,1068,1017,752,1089,1078,609,589,641,1048,1444,2624,2723,2789,2883,2941,3089,2925,4686,4136
7683,wubanhaisang,1154,371991.8032,2385630.726,1087,1058,733,1085,1060,663,589,647,1022,1380,2439,2592,2617,2829,2869,3061,2796,4341,4182
7684,wubanhaisang,1157,372214.6125,2385628.456,1122,1087,815,1066,1075,687,578,599,928,1290,1979,2201,2160,2158,2111,2036,1552,844,2925
7685,wubanhaisang,1158,372208.3032,2385629.226,1236,1095,820,1047,1072,681,590,644,933,1342,2375,2552,2580,2606,2605,2478,1855,867,2948
7686,wubanhaisang,1161,371986.3032,2385627.726,1087,1058,733,1085,1060,663,589,647,1022,1380,2439,2592,2617,2829,2869,3061,2796,4341,4182
7687,wubanhaisang,1163,371996.3032,2385627.226,1101,1054,710,1075,1050,664,593,615,1002,1430,2354,2562,2554,2809,2902,3083,2627,4042,4195
7688,wubanhaisang,1171,372171.8032,2385625.726,1450,1273,1103,1252,1304,786,730,738,1107,1590,2985,3037,3115,3358,3395,3707,3179,4723,5291
7689,wubanhaisang,1177,372140.3032,2385624.726,1556,1440,1236,1393,1514,1022,1011,942,1214,1590,2921,2891,3007,3241,3318,3639,3505,5809,5680
7690,wubanhaisang,1178,371968.3032,2385623.726,1020,975,707,1075,1123,620,581,581,982,1561,2750,2831,2915,2991,3082,3234,2903,4696,4457
7691,wubanhaisang,1180,371975.8032,2385623.226,1054,1072,796,1073,1068,611,588,616,1011,1437,2553,2678,2775,2851,3014,3198,2823,4560,4359
7692,wubanhaisang,1181,372001.8032,2385623.226,1164,1065,768,1035,1024,670,605,606,968,1338,2413,2565,2658,2820,2944,3058,2581,4235,4219
7693,wubanhaisang,1182,372212.3032,2385623.226,1128,1107,786,1043,1030,668,581,644,917,1157,1850,2042,2065,1985,1984,1960,1543,859,2985
7694,wubanhaisang,1183,372166.8032,2385622.726,1290,1214,982,1175,1180,705,658,704,1059,1561,3092,3119,3217,3467,3488,3811,3175,4380,4905
7695,wubanhaisang,1184,372197.8032,2385622.726,1056,1137,824,1051,1076,669,616,655,974,1386,2563,2752,2801,2802,2872,2843,2167,992,3067
7696,wubanhaisang,1186,372204.7,2385620.655,1075,1138,792,1026,1046,657,612,662,956,1243,2238,2443,2511,2437,2430,2338,1774,874,3034
7697,wubanhaisang,1188,371998.8032,2385621.226,1164,1065,768,1035,1024,670,605,606,968,1338,2413,2565,2658,2820,2944,3058,2581,4235,4219
7698,wubanhaisang,1192,371993.8032,2385619.226,1164,1065,768,1035,1024,670,605,606,968,1338,2413,2565,2658,2820,2944,3058,2581,4235,4219
7699,wubanhaisang,1193,372147.8032,2385619.226,1468,1290,1135,1289,1338,797,726,758,1108,1582,3162,2968,3159,3418,3482,3899,3584,5606,5347
7700,wubanhaisang,1196,372001.3032,2385618.726,1164,1065,768,1035,1024,670,605,606,968,1338,2413,2565,2658,2820,2944,3058,2581,4235,4219
7701,wubanhaisang,1198,371973.3032,2385618.226,1054,1072,796,1073,1068,611,588,616,1011,1437,2553,2678,2775,2851,3014,3198,2823,4560,4359
7702,wubanhaisang,1202,371982.3032,2385617.226,1027,1042,795,1077,1050,695,597,618,970,1355,2448,2583,2639,2827,2960,3166,2663,4248,4471
7703,wubanhaisang,1205,371990.3032,2385615.226,1027,1042,795,1077,1050,695,597,618,970,1355,2448,2583,2639,2827,2960,3166,2663,4248,4471
7704,wubanhaisang,1206,372154.8032,2385615.226,1374,1279,1030,1238,1282,747,703,736,1092,1541,3071,3061,3215,3454,3457,3843,3360,5092,5093
7705,wubanhaisang,1207,372167.3032,2385615.226,1290,1214,982,1175,1180,705,658,704,1059,1561,3092,3119,3217,3467,3488,3811,3175,4380,4905
7706,wubanhaisang,1208,372195.3032,2385615.226,1056,1137,824,1051,1076,669,616,655,974,1386,2563,2752,2801,2802,2872,2843,2167,992,3067
7707,wubanhaisang,1209,372201.8032,2385615.226,1056,1137,824,1051,1076,669,616,655,974,1386,2563,2752,2801,2802,2872,2843,2167,992,3067
7708,wubanhaisang,1214,371995.8032,2385613.726,1148,1044,807,1006,974,674,611,640,1031,1489,2631,2648,2791,2831,2978,2970,2561,4534,4352
7709,wubanhaisang,1230,371993.8032,2385610.226,1148,1044,807,1006,974,674,611,640,1031,1489,2631,2648,2791,2831,2978,2970,2561,4534,4352
7710,wubanhaisang,1232,372152.8032,2385609.726,1276,1174,928,1140,1162,664,690,678,1102,1547,3106,3198,3393,3569,3719,3951,3349,4818,5134
7711,wubanhaisang,1234,372163.8032,2385609.226,1182,1167,885,1118,1093,655,624,678,1015,1580,3098,3204,3300,3504,3652,3920,3128,4125,4832
7712,wubanhaisang,1235,372204.3032,2385609.226,1067,1129,744,1024,1006,643,599,633,934,1205,2065,2279,2312,2281,2334,2264,1749,878,3035
7713,wubanhaisang,1238,371970.3032,2385608.226,1088,940,682,1068,1124,639,588,605,992,1527,2804,2816,2955,3046,3146,3367,2833,4837,4441
7714,wubanhaisang,1242,371978.8032,2385607.226,1104,1096,716,1071,1065,644,590,664,1015,1439,2649,2724,2835,2973,3084,3290,2707,4599,4378
7715,wubanhaisang,1244,371996.3032,2385606.726,1148,1044,807,1006,974,674,611,640,1031,1489,2631,2648,2791,2831,2978,2970,2561,4534,4352
7716,wubanhaisang,1247,372107.8032,2385605.726,1373,1302,1126,1272,1479,994,919,868,1219,1662,2932,2955,2906,3204,3328,3630,3596,6133,5618
7717,wubanhaisang,1248,371956.8032,2385605.226,1129,1083,701,1058,1079,611,576,628,1057,1569,2976,2936,2964,3109,3245,3413,2959,4830,4494
7718,wubanhaisang,1250,372156.3032,2385605.226,1276,1174,928,1140,1162,664,690,678,1102,1547,3106,3198,3393,3569,3719,3951,3349,4818,5134
7719,wubanhaisang,1251,372194.3032,2385605.226,1130,1094,798,1049,1042,656,618,647,943,1335,2440,2618,2654,2694,2769,2761,2096,969,3062
7720,wubanhaisang,1253,371990.3032,2385604.726,1152,1046,743,1058,1032,701,604,584,1078,1462,2610,2731,2825,2959,3049,3139,2618,4396,4534
7721,wubanhaisang,1254,372125.8032,2385604.726,1401,1273,1092,1214,1356,806,776,681,1104,1542,3095,3155,3151,3492,3745,3912,3664,6177,5648
7722,wubanhaisang,1257,371994.8032,2385603.726,1027,1081,836,1023,1003,689,636,689,1036,1469,2645,2638,2683,2704,2813,2779,2668,4897,4531
7723,wubanhaisang,1258,372151.8032,2385603.726,1312,1076,912,1093,1077,646,622,624,1105,1680,3251,3426,3467,3681,3824,4151,3515,5341,5012
7724,wubanhaisang,1259,372207.3032,2385603.726,1008,1096,733,1032,989,639,582,603,885,1216,1900,2107,2076,2135,2198,2117,1747,912,3020
7725,wubanhaisang,1261,371966.8032,2385603.226,1024,942,653,1078,1092,658,593,649,1048,1551,2896,2874,2961,3061,3176,3287,2802,5229,4670
7726,wubanhaisang,1262,371972.8032,2385603.226,1187,1040,702,1070,1067,671,597,631,1033,1475,2776,2841,2836,2979,3079,3135,2737,4989,4504
7727,wubanhaisang,1263,372130.3032,2385602.726,1397,1214,973,1154,1222,697,667,677,1047,1514,3240,3240,3352,3618,3803,4134,3714,6083,5654
7728,wubanhaisang,1264,372146.3032,2385602.726,1312,1076,912,1093,1077,646,622,624,1105,1680,3251,3426,3467,3681,3824,4151,3515,5341,5012
7729,wubanhaisang,1265,371982.8032,2385600.726,1165,1090,780,1049,1057,677,614,656,1095,1424,2725,2795,2747,2853,2949,2946,2698,4855,4583
7730,wubanhaisang,1266,371988.3032,2385600.726,1165,1090,780,1049,1057,677,614,656,1095,1424,2725,2795,2747,2853,2949,2946,2698,4855,4583
7731,wubanhaisang,1267,372116.8032,2385600.726,1418,1248,1047,1209,1343,769,710,708,1041,1553,3080,3062,3221,3461,3689,3943,3677,6129,5708
7732,wubanhaisang,1270,371955.8032,2385598.726,989,1014,657,1055,1067,624,586,638,1078,1599,3018,2951,3008,3135,3230,3388,2866,5257,4936
7733,wubanhaisang,1273,372203.8032,2385598.726,1008,1096,733,1032,989,639,582,603,885,1216,1900,2107,2076,2135,2198,2117,1747,912,3020
7734,wubanhaisang,1277,371972.3032,2385597.726,1187,1040,702,1070,1067,671,597,631,1033,1475,2776,2841,2836,2979,3079,3135,2737,4989,4504
7735,wubanhaisang,1281,371986.8032,2385597.226,1165,1090,780,1049,1057,677,614,656,1095,1424,2725,2795,2747,2853,2949,2946,2698,4855,4583
7736,wubanhaisang,1282,372186.3032,2385597.226,1192,1091,816,1060,1045,658,615,611,952,1434,2589,2816,2891,3000,3052,3166,2420,1139,3276
7737,wubanhaisang,1283,372195.8032,2385597.226,1022,1076,770,1063,1010,652,601,654,929,1323,2333,2494,2500,2592,2595,2640,1997,915,2950
7738,wubanhaisang,1286,371976.8032,2385596.226,1187,1040,702,1070,1067,671,597,631,1033,1475,2776,2841,2836,2979,3079,3135,2737,4989,4504
7739,wubanhaisang,1289,372112.3032,2385595.226,1418,1248,1047,1209,1343,769,710,708,1041,1553,3080,3062,3221,3461,3689,3943,3677,6129,5708
7740,wubanhaisang,1291,371970.8032,2385594.226,1024,942,653,1078,1092,658,593,649,1048,1551,2896,2874,2961,3061,3176,3287,2802,5229,4670
7741,wubanhaisang,1292,372206.811,2385592.639,1033,1036,763,1039,1016,684,596,600,858,1197,1798,1943,1898,1989,1996,2022,1736,1105,3101
7742,wubanhaisang,1296,372119.3032,2385592.726,1315,1197,977,1173,1220,673,636,665,1041,1608,3229,3220,3395,3733,3940,4119,3698,6013,5541
7743,wubanhaisang,1297,370590.6658,2385592.426,1110,1076,835,1050,1019,625,539,610,886,1214,2072,2205,2298,2576,2667,2799,2682,3943,3295
7744,wubanhaisang,1300,372102.3032,2385590.226,1295,1267,1019,1232,1305,706,664,688,1048,1613,3076,3114,3257,3605,3780,4060,3688,5963,5402
7745,wubanhaisang,1302,372198.3032,2385589.726,1080,1032,782,1051,989,626,602,639,905,1327,2199,2429,2378,2475,2469,2535,1894,1056,3022
7746,wubanhaisang,1304,372084.3032,2385589.226,1284,1185,1040,1231,1265,885,818,762,1122,1617,2908,2928,3069,3309,3500,3865,3639,6309,5156
7747,wubanhaisang,1305,372098.3032,2385589.226,1329,1277,1036,1259,1305,765,726,716,1088,1596,2974,3028,3123,3474,3602,3949,3680,6186,5219
7748,wubanhaisang,1306,372190.3032,2385589.226,1056,1096,830,1063,1038,656,612,626,912,1400,2524,2809,2840,2912,2999,2967,2225,1079,3256
7749,wubanhaisang,1308,372090.3032,2385588.726,1284,1185,1040,1231,1265,885,818,762,1122,1617,2908,2928,3069,3309,3500,3865,3639,6309,5156
7750,wubanhaisang,1314,370590.6658,2385585.926,1110,1076,835,1050,1019,625,539,610,886,1214,2072,2205,2298,2576,2667,2799,2682,3943,3295
7751,wubanhaisang,1316,372200.3032,2385585.726,1080,1032,782,1051,989,626,602,639,905,1327,2199,2429,2378,2475,2469,2535,1894,1056,3022
7752,wubanhaisang,1321,372104.3032,2385584.226,1295,1267,1019,1232,1305,706,664,688,1048,1613,3076,3114,3257,3605,3780,4060,3688,5963,5402
7753,wubanhaisang,1326,372083.8032,2385582.226,1121,1108,1005,1217,1274,764,719,760,1127,1667,3092,3213,3233,3588,3757,4012,3659,6373,5257
7754,wubanhaisang,1333,372185.8032,2385578.726,1110,1057,836,1036,1063,651,607,630,960,1375,2549,2749,2729,2761,2818,2758,2052,1208,3125
7755,wubanhaisang,1334,372199.1285,2385574.416,1094,1024,807,1019,1011,676,616,616,915,1288,2170,2306,2260,2331,2352,2362,1907,1488,3158
7756,wubanhaisang,1337,372092.3032,2385577.726,1175,1234,976,1221,1206,674,643,663,1068,1639,3183,3288,3352,3718,3877,4091,3653,6169,5357
7757,wubanhaisang,1338,372190.8032,2385575.226,1110,1057,836,1036,1063,651,607,630,960,1375,2549,2749,2729,2761,2818,2758,2052,1208,3125
7758,wubanhaisang,1341,372088.8032,2385574.726,1121,1108,1005,1217,1274,764,719,760,1127,1667,3092,3213,3233,3588,3757,4012,3659,6373,5257
7759,wubanhaisang,1349,372198.3032,2385571.726,1039,1053,833,1013,1013,650,596,590,931,1238,2152,2159,2098,2171,2187,2219,2011,2324,3379
7760,wubanhaisang,1354,372186.3032,2385570.726,1131,1042,845,1032,1038,642,574,591,967,1367,2507,2566,2498,2548,2597,2519,2005,1439,3225
7761,wubanhaisang,1362,372196.6366,2385563.671,1028,1070,812,1003,993,635,589,605,931,1208,1984,2004,1932,1996,2046,2179,2155,3288,3663
7762,wubanhaisang,1364,372176.3032,2385563.226,1180,1039,811,1081,1037,677,544,579,964,1350,2493,2722,2608,2649,2862,2624,2061,1472,3556
7763,wubanhaisang,1365,372186.3032,2385563.226,1146,1076,804,1043,1022,638,558,613,930,1282,2273,2333,2235,2254,2382,2318,2042,2213,3442
7764,wubanhaisang,1376,372166.8032,2385557.226,1174,1075,848,1089,1073,668,550,586,1038,1557,2924,3126,3029,3153,3313,3126,2165,1333,4470
7765,wubanhaisang,1377,372174.3032,2385557.226,1180,1039,811,1081,1037,677,544,579,964,1350,2493,2722,2608,2649,2862,2624,2061,1472,3556
7766,wubanhaisang,1379,372190.3032,2385557.226,1146,1076,804,1043,1022,638,558,613,930,1282,2273,2333,2235,2254,2382,2318,2042,2213,3442
7767,wubanhaisang,1384,372185.8032,2385553.726,1180,1106,774,1029,1007,666,594,652,889,1253,2027,2099,2025,1977,2126,2188,2167,3235,3374
7768,wubanhaisang,1387,372169.3032,2385552.726,1164,1048,833,1155,1081,667,562,630,1028,1524,2877,2980,2885,2853,2968,2719,2011,1872,4489
7769,wubanhaisang,1390,372161.3032,2385551.726,1215,1062,832,1162,1119,642,571,594,1095,1626,3131,3380,3260,3406,3548,3281,2188,1428,4560
7770,wubanhaisang,1395,372175.3032,2385549.226,1089,1072,769,1092,1041,680,565,633,987,1304,2335,2517,2362,2321,2405,2312,2058,2421,3210
7771,wubanhaisang,1396,372184.3032,2385548.726,1180,1106,774,1029,1007,666,594,652,889,1253,2027,2099,2025,1977,2126,2188,2167,3235,3374
7772,wubanhaisang,1406,372173.3032,2385542.226,1064,1063,786,1067,1026,669,623,638,994,1357,2126,2280,2197,2116,2193,2207,2236,3408,3186
7773,wubanhaisang,1407,372179.3032,2385542.226,1064,1063,786,1067,1026,669,623,638,994,1357,2126,2280,2197,2116,2193,2207,2236,3408,3186
7774,wubanhaisang,1411,372165.8032,2385537.226,1124,1038,764,1112,1052,630,593,627,1094,1516,2711,2702,2637,2464,2522,2432,2101,2665,4269
7775,wubanhaisang,1422,372128.3032,2385534.226,1008,981,726,1121,1073,616,606,586,1088,1669,3409,3496,3420,3679,3807,3799,2545,1301,4574
7776,wubanhaisang,1428,372164.8032,2385529.726,1119,1045,721,1060,1028,653,614,619,1024,1407,2287,2279,2242,2134,2182,2259,2301,3588,4006
7777,wubanhaisang,1439,372127.8032,2385525.726,1009,1012,693,1083,1085,649,599,595,1049,1606,3258,3351,3244,3415,3452,3287,2142,1370,4528
7778,wubanhaisang,1444,372122.3032,2385519.726,1098,1072,685,1075,1076,657,573,595,1016,1513,2994,3112,2905,2915,2908,2673,2004,1707,3946
7779,wubanhaisang,1445,372128.3032,2385519.726,1098,1072,685,1075,1076,657,573,595,1016,1513,2994,3112,2905,2915,2908,2673,2004,1707,3946
7780,wubanhaisang,1446,372117.8032,2385519.226,1077,1036,712,1087,1051,612,584,600,1043,1583,3208,3319,3188,3206,3235,2886,2004,1313,4402
7781,wubanhaisang,1455,372124.3032,2385515.226,1098,1072,685,1075,1076,657,573,595,1016,1513,2994,3112,2905,2915,2908,2673,2004,1707,3946
7782,wubanhaisang,1612,371934.9091,2385354.298,1354,1209,1040,1191,1316,831,800,763,964,1176,1770,2003,2201,2304,2325,2352,2054,3306,2845
7783,wubanhaisang,1620,371944.4091,2385349.798,1359,1199,1013,1183,1248,734,696,696,953,1275,1915,2038,2089,2125,2078,2216,2587,4556,3215
7784,wubanhaisang,1626,371754.8032,2385346.726,1029,1020,746,1056,1065,606,573,582,959,1289,2014,1983,2004,1835,1887,1807,1661,1203,3629
7785,wubanhaisang,1632,371773.3032,2385343.226,945,961,675,1040,1058,703,623,685,950,1231,1660,1727,1730,1647,1696,1721,1743,3265,3561
7786,wubanhaisang,1724,371892.3958,2385238.816,1090,1084,887,1121,1163,653,558,625,995,1415,2898,3011,3074,3348,3455,3707,3258,5139,4927
7787,wubanhaisang,1728,371892.3958,2385231.816,1081,1020,831,1105,1126,648,562,607,1014,1415,2944,3041,3033,3346,3453,3626,3001,4681,4855
7788,wubanhaisang,1765,371915.3112,2385133.755,1073,981,788,1039,1069,640,615,607,1062,1493,2744,2833,2915,2943,3122,3124,2485,3763,4114
7789,wubanhaisang,1808,371328.4408,2385011.798,1105,1157,920,1135,1132,804,778,748,978,1269,2066,2203,2372,2628,2786,3143,3033,5214,4336
7790,wubanhaisang,1809,371327.4408,2384978.798,1185,1139,1089,1144,1186,832,723,664,1020,1253,2252,2415,2448,2688,2906,3118,2846,5496,5095
7791,wubanhaisang,1810,371325.9408,2384971.798,1270,1169,1074,1154,1179,789,669,641,932,1257,2280,2353,2469,2662,2851,3139,2815,5450,5046
7792,wubanhaisang,1811,371322.4408,2384966.798,1270,1169,1074,1154,1179,789,669,641,932,1257,2280,2353,2469,2662,2851,3139,2815,5450,5046
7793,wubanhaisang,1816,371324.9408,2384850.298,1115,1086,878,1089,1066,583,559,596,881,1286,1943,1996,1945,1877,1862,1747,1439,1235,3545
7794,wubanhaisang,1828,371288.4408,2384829.298,1168,1127,1017,1142,1102,830,759,720,856,954,1058,1149,1251,1211,1347,1455,1478,791,1801
7795,wubanhaisang,1849,371209.3112,2384665.755,1409,1303,1259,1308,1409,852,774,745,999,1236,2024,2331,2516,2813,3082,3209,3319,5365,3753
7796,wubanhaisang,1850,371200.3112,2384654.255,1277,1267,1217,1307,1358,850,799,722,906,1262,1959,2264,2467,2777,2963,3256,3296,5309,3518
